date,cum_strip,cum_mkt,cum_strip_rf,cum_mkt_rf,cum_strip_2y,cum_mkt_10y
2006-05-31,2.3049613853357798,2.4760237784651027,1.5886171546303416,1.7065161589113926,1.427515787079609,1.4773413129720037
2006-06-30,2.2529359802863618,2.475234907637813,1.5465617569748675,1.6991621959871595,1.3932054447596007,1.472340235366832
2006-07-31,2.253824379413562,2.4705733938011356,1.5409952863436929,1.6891919304752108,1.382346322571145,1.4458298004794201
2006-08-31,2.3037956590806656,2.532694661060239,1.5685600756678533,1.7244080279157756,1.402755276175356,1.4508816578322474
2006-09-29,2.274790562373681,2.581859374932972,1.5424745657306733,1.7506897048015808,1.378218466951374,1.4624575425124005
2006-10-31,2.273383993362408,2.6778114308307392,1.5352135124260522,1.8083228809313339,1.3720236145271545,1.5061536894445697
2006-11-30,2.2487837854778534,2.741030928654071,1.5122362722795182,1.8432569731775656,1.3499627942886114,1.5209149453380715
2006-12-29,2.359493782516194,2.7708066129796007,1.5803511941145028,1.8558419487814934,1.4172803407554022,1.5620323307547883
2007-01-31,2.371956124240118,2.8250690451032874,1.5817233549343386,1.8838787287321526,1.4219918065009352,1.5983767393007635
2007-02-28,2.3309480395226667,2.785403648178868,1.5484819574584767,1.850383286247446,1.3858439070950552,1.5450355561208977
2007-03-30,2.3575004350202313,2.8214924093926586,1.5594012290543426,1.8663151300485974,1.3955152439773526,1.56857822643776
2007-04-30,2.4502970057710995,2.9336846714388787,1.6136670245217442,1.9320066928605069,1.4450659126516623,1.6199363553098565
2007-05-31,2.4785740956720517,3.0478954086464967,1.6256104932795947,1.9990085296889235,1.4645088211301118,1.707734923874556
2007-06-29,2.486059408354316,3.0027716657245636,1.6240107967603634,1.9615515176167424,1.4628039631435907,1.693977929480987
2007-07-31,2.4625929556559663,2.9074241743074563,1.6022595341195485,1.8916841666075892,1.4342421905938114,1.6019283199737955
2007-08-31,2.414045216932887,2.9413069635487066,1.5640894813466093,1.9057088288276096,1.3920359388423174,1.5933037169707316
2007-09-28,2.2986754534071037,3.0613518545364724,1.4845817269468498,1.9771503699068689,1.3164545010957531,1.6590619292176976
2007-10-31,2.4281145031193803,3.140392311787336,1.5631687819861035,2.0217181762510053,1.3846608386106656,1.6799202151851265
2007-11-30,2.3740557092408636,2.98715699970525,1.5231792499841346,1.9165411918032933,1.3264317488563948,1.530320648156722
2007-12-31,2.289836543665815,2.9744110628965403,1.46518342103961,1.9032178470415926,1.2770475053239185,1.5293378124753534
2008-01-31,2.5708912110183704,2.78954861708286,1.6415691997946842,1.7811866451241896,1.4052599897865972,1.3813079617911403
2008-02-29,2.539432491111743,2.72914118269309,1.6193755749367416,1.7403512742614142,1.3744220078228824,1.3389901137680804
2008-03-31,2.4903189817480835,2.7008649452187803,1.5853588847230131,1.7193942899370587,1.3437592104868767,1.310367533703755
2008-04-30,2.502970806850522,2.8391650183065726,1.5905475835582166,1.8041868673941042,1.36736083208,1.4004929156961579
2008-05-30,2.4847099246631577,2.9071551617928133,1.5761039103370884,1.8440698340589845,1.3655674809081546,1.4614416439899336
